"Author_name","PC","PY_start","PY_end","Pub_period","Author_count_avg","PC_annu","PY_first_start","PY_first_end","First_period","PC_first","PC_first_annu","Author_index","Author_color","OC","PY_off_start","PY_off_end","Off_period","PC_off","PC_off_annu","Family_degree_out","Family_degree_in","Family_index","Family_size","AG","PY_col_in_start","PY_col_in_end","Col_in_period","PC_col_in","PC_col_in_annu","R_PC_col_in_PC","R_PC_col_in_PC_annu","PY_col_out_start","PY_col_out_end","Col_out_period","PC_col_out","PC_col_out_annu","R_PC_col_out_PC_annu","R_PC_col_out_PC","PC_col_tot","degree_all","degree_out","degree_in","R_deg_in_out","PCxOCxCC","PCxOCxCC_norm"
"LECHLEITER JD",1,2019,2019,1,2,1,NA,NA,0,0,0,-5750,"#EC1A5A",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"IZUMI M",1,2019,2019,1,1,1,NA,NA,0,0,0,5751,"#73BE04",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"KIKYO N",1,2019,2019,1,3,1,NA,NA,0,0,0,-5752,"#BF9AB6",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"MAURY E",1,2019,2019,1,1,1,2010,2021,12,3,0.25,5753,"#5B3BCC",0,NA,NA,0,0,0,0,1,312,1,2,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"AGUILAR-ARNAL L",2,2019,2020,2,2.5,1,2011,2015,5,6,1.2,-5754,"#72A849",0,NA,NA,0,0,0,0,1,122,1,2,2015,2017,3,3,1,1.5,1,NA,NA,0,0,0,0,0,3,1,0,1,Inf,0,0
"BERGEN AA",2,2019,2020,2,7.5,1,NA,NA,0,0,0,5755,"#B1B6AA",0,NA,NA,0,0,0,0,0,0,0,0,2020,2020,1,1,1,0.5,1,2019,2020,2,2,1,1,1,3,3,2,1,0.5,0,0
"LITWIN JA",2,2019,2020,2,6,1,NA,NA,0,0,0,-5756,"#916738",0,NA,NA,0,0,0,0,0,0,0,0,2015,2015,1,1,1,0.5,1,2019,2020,2,2,1,1,1,3,2,1,1,1,0,0
"BHARDWAJ P",1,2019,2019,1,4,1,NA,NA,0,0,0,5757,"#425ED7",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"KONO T",2,2019,2020,2,5,1,NA,NA,0,0,0,-5758,"#497CFD",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"DE PITTÀ C",1,2019,2019,1,8,1,2013,2013,1,1,1,5759,"#9E4FC8",0,NA,NA,0,0,0,0,1,67,1,4,2015,2018,4,5,1.25,5,1.25,2019,2019,1,1,1,1,1,6,6,4,2,0.5,0,0
"HANZAWA Y",1,2019,2019,1,4,1,NA,NA,0,0,0,-5760,"#8EC72D",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"BALLABIO A",2,2019,2019,1,7,2,NA,NA,0,0,0,5761,"#730A86",0,NA,NA,0,0,0,0,0,0,0,0,2018,2018,1,1,1,0.5,0.5,2019,2019,1,1,1,0.5,0.5,2,2,1,1,1,0,0
"CALDANA C",1,2019,2019,1,4,1,NA,NA,0,0,0,-5762,"#0CC7C0",0,2019,2019,1,1,1,0,0,0,0,0,2010,2017,8,2,0.25,2,0.25,2019,2019,1,1,1,1,1,3,3,1,2,2,0,0
"VANOTTI G",1,2019,2019,1,2,1,NA,NA,0,0,0,5763,"#B848E6",0,2019,2019,1,1,1,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"JAIN SK",1,2019,2019,1,2,1,NA,NA,0,0,0,-5764,"#DD3CD9",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"XIA Z",3,2019,2021,3,7,1,NA,NA,0,0,0,5765,"#AC1BCC",0,NA,NA,0,0,0,0,0,0,0,0,2016,2016,1,1,1,0.333333333333333,1,NA,NA,0,0,0,0,0,1,1,0,1,Inf,0,0
"EVANS J",1,2019,2019,1,7,1,NA,NA,0,0,0,-5766,"#F1D76B",0,NA,NA,0,0,0,0,0,0,0,0,2018,2018,1,1,1,1,1,NA,NA,0,0,0,0,0,1,1,0,1,Inf,0,0
"SADOK W",2,2019,2021,3,4.5,0.666666666666667,NA,NA,0,0,0,5767,"#70CFFF",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"CEDERROTH C",1,2019,2019,1,5,1,NA,NA,0,0,0,-5768,"#FA4942",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,2019,2019,1,1,1,1,1,1,1,1,0,0,0,0
"BALASUBRAMANIAN S",1,2019,2019,1,2,1,NA,NA,0,0,0,5769,"#60D39E",0,2019,2019,1,1,1,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"PARDUE MT",2,2019,2021,3,8,0.666666666666667,NA,NA,0,0,0,-5770,"#6D8BCE",0,2019,2019,1,1,1,0,0,0,0,0,2013,2020,8,4,0.5,2,0.75,2019,2021,3,2,0.666666666666667,1,1,6,8,4,4,1,0,0
"MEIRA E CRUZ M",1,2019,2019,1,2,1,2019,2020,2,4,2,5771,"#A61376",0,NA,NA,0,0,0,0,1,384,1,2,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"MARTÍN-OLALLA JM",2,2019,2019,1,1,2,NA,NA,0,0,0,-5772,"#EF5FDC",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"HO CT",1,2019,2019,1,9,1,NA,NA,0,0,0,5773,"#9411B3",0,NA,NA,0,0,0,0,0,0,0,0,2019,2020,2,2,1,2,1,2019,2019,1,1,1,1,1,3,4,2,2,1,0,0
"OKAUCHI H",1,2019,2019,1,2,1,NA,NA,0,0,0,-5774,"#43DBC2",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"TANG W",1,2019,2019,1,5,1,2018,2018,1,1,1,5775,"#AA7A00",0,NA,NA,0,0,0,0,1,500,1,2,2016,2019,4,2,0.5,2,0.5,NA,NA,0,0,0,0,0,2,2,0,2,Inf,0,0
"DELLA-MORTE D",1,2019,2019,1,1,1,NA,NA,0,0,0,-5776,"#231B6F",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"BRANCO DOS SANTOS F",1,2019,2019,1,7,1,NA,NA,0,0,0,5777,"#837BF0",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,2019,2019,1,1,1,1,1,1,1,1,0,0,0,0
"ZHU-SALZMAN K",3,2019,2021,3,6.33333333333333,1,NA,NA,0,0,0,-5778,"#96CCBA",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,2019,2019,1,1,1,1,0.333333333333333,1,1,1,0,0,0,0
"ROHLING J",1,2019,2019,1,5,1,2006,2006,1,1,1,5779,"#7BDF78",0,NA,NA,0,0,0,0,1,96,1,2,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"JANSSON-FRÖJMARK M",1,2019,2019,1,3,1,NA,NA,0,0,0,-5780,"#011143",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"HE YY",1,2019,2019,1,4,1,NA,NA,0,0,0,5781,"#E29781",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"MARSIT CJ",2,2019,2020,2,8.5,1,NA,NA,0,0,0,-5782,"#CAF05B",0,NA,NA,0,0,0,0,0,0,0,0,2021,2021,1,1,1,0.5,1,2020,2020,1,1,1,1,0.5,2,2,1,1,1,0,0
"BODAI L",1,2019,2019,1,3,1,NA,NA,0,0,0,5783,"#2464B1",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"ALIA A",3,2019,2021,3,6,1,NA,NA,0,0,0,-5784,"#84CFD1",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,2019,2019,1,1,1,1,0.333333333333333,1,1,1,0,0,0,0
"PILLAI RS",1,2019,2019,1,8,1,NA,NA,0,0,0,5785,"#D129E1",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"PIN ARBOLEDAS G",1,2019,2019,1,1,1,NA,NA,0,0,0,-5786,"#6B4083",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"FENG Q",5,2019,2021,3,7.4,1.66666666666667,NA,NA,0,0,0,5787,"#4D7A5A",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"SUGIE A",1,2019,2019,1,6,1,NA,NA,0,0,0,-5788,"#D88133",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,2019,2019,1,1,1,1,1,1,2,2,0,0,0,0
"DEMONTIS F",1,2019,2019,1,12,1,NA,NA,0,0,0,5789,"#776614",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,2019,2019,1,1,1,1,1,1,2,2,0,0,0,0
"SONNENBERG GF",1,2019,2019,1,7,1,NA,NA,0,0,0,-5790,"#DA1BA7",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"FALTRACO F",1,2019,2019,1,13,1,2020,2020,1,1,1,5791,"#3439F9",0,2019,2019,1,1,1,0,0,0,0,0,2019,2020,2,3,1.5,3,1.5,2019,2019,1,1,1,1,1,4,5,3,2,0.666666666666667,0,0
"CHAUDHURY D",1,2019,2019,1,3,1,2008,2008,1,1,1,-5792,"#F499E7",0,NA,NA,0,0,0,0,1,59,1,3,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"YU HR",1,2019,2019,1,11,1,NA,NA,0,0,0,5793,"#B60127",0,NA,NA,0,0,0,0,0,0,0,0,2017,2017,1,2,2,2,2,2019,2019,1,1,1,1,1,3,3,1,2,2,0,0
"NAUMOVA AK",1,2019,2019,1,8,1,NA,NA,0,0,0,-5794,"#7919A9",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"PASANISI P",1,2019,2019,1,10,1,NA,NA,0,0,0,5795,"#822AE6",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"ANEJA R",1,2019,2019,1,3,1,NA,NA,0,0,0,-5796,"#7C6AFC",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"SATO-NARA K",1,2019,2019,1,9,1,NA,NA,0,0,0,5797,"#BEB943",0,NA,NA,0,0,0,0,0,0,0,0,2011,2013,3,2,0.666666666666667,2,0.666666666666667,NA,NA,0,0,0,0,0,2,1,0,1,Inf,0,0
"MAHMOOD D",1,2019,2019,1,1,1,NA,NA,0,0,0,-5798,"#E74CCA",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"TYLER NJC",1,2019,2019,1,2,1,NA,NA,0,0,0,5799,"#8DCBA6",0,2019,2019,1,1,1,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"THAKUR A",1,2019,2019,1,3,1,NA,NA,0,0,0,-5800,"#5589B3",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"HE SY",1,2019,2019,1,3,1,NA,NA,0,0,0,5801,"#3E12E8",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"PERUGI G",1,2019,2019,1,7,1,NA,NA,0,0,0,-5802,"#1CE1DC",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"VALLEJO M",1,2019,2019,1,6,1,NA,NA,0,0,0,5803,"#335304",0,NA,NA,0,0,0,0,0,0,0,0,2021,2021,1,1,1,1,1,NA,NA,0,0,0,0,0,1,1,0,1,Inf,0,0
"FELICIANO A",1,2019,2019,1,7,1,2011,2011,1,1,1,-5804,"#945A6B",0,2019,2019,1,1,1,0,1,419,1,2,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"BLAIKLEY JF",2,2019,2020,2,17.5,1,NA,NA,0,0,0,5805,"#EA2793",0,NA,NA,0,0,0,0,0,0,0,0,2019,2020,2,3,1.5,1.5,1.5,2019,2020,2,2,1,1,1,5,6,4,2,0.5,0,0
"KANALEY JA",1,2019,2019,1,2,1,NA,NA,0,0,0,-5806,"#6CE82B",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"TANG YC",1,2019,2019,1,6,1,NA,NA,0,0,0,5807,"#906C88",0,NA,NA,0,0,0,0,0,0,0,0,2008,2008,1,1,1,1,1,NA,NA,0,0,0,0,0,1,1,0,1,Inf,0,0
"ROBLES MS",1,2019,2019,1,10,1,2010,2017,8,4,0.5,-5808,"#A95F3B",0,NA,NA,0,0,0,0,1,143,1,2,2011,2019,9,7,0.777777777777778,7,0.777777777777778,2019,2019,1,1,1,1,1,8,7,2,5,2.5,0,0
"BERTILE F",1,2019,2019,1,7,1,2021,2021,1,1,1,5809,"#147A70",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,2019,2019,1,1,1,1,1,1,2,2,0,0,0,0
"VAN EEUWIJK FA",1,2019,2019,1,27,1,NA,NA,0,0,0,-5810,"#0FF939",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"SÁENZ DE MIERA C",1,2019,2019,1,4,1,2017,2018,2,2,1,5811,"#51AA42",0,2019,2019,1,1,1,0,1,264,1,2,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"GUAL P",1,2019,2019,1,1,1,NA,NA,0,0,0,-5812,"#C8062E",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"XIA Y",1,2019,2019,1,14,1,NA,NA,0,0,0,5813,"#2BD432",0,NA,NA,0,0,0,0,0,0,0,0,2012,2018,7,3,0.428571428571429,3,0.428571428571429,2019,2019,1,1,1,1,1,4,6,3,3,1,0,0
"CHAO S",1,2019,2019,1,7,1,NA,NA,0,0,0,-5814,"#4F057F",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"PYTER LM",1,2019,2019,1,7,1,NA,NA,0,0,0,5815,"#289EF7",0,NA,NA,0,0,0,0,0,0,0,0,2013,2013,1,1,1,1,1,2019,2019,1,1,1,1,1,2,2,1,1,1,0,0
"RICH JN",1,2019,2019,1,20,1,NA,NA,0,0,0,-5816,"#E2711B",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,2019,2019,1,1,1,1,1,1,1,1,0,0,0,0
"QU F",2,2019,2021,3,19,0.666666666666667,NA,NA,0,0,0,5817,"#D30210",0,NA,NA,0,0,0,0,0,0,0,0,2012,2012,1,1,1,0.5,1.5,2021,2021,1,1,1,1.5,0.5,2,3,2,1,0.5,0,0
"BALDERMANN S",1,2019,2019,1,3,1,NA,NA,0,0,0,-5818,"#1782AA",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"JÖHREN O",1,2019,2019,1,3,1,NA,NA,0,0,0,5819,"#DA297C",0,NA,NA,0,0,0,0,0,0,0,0,2013,2013,1,1,1,1,1,2019,2019,1,1,1,1,1,2,2,1,1,1,0,0
"RAVEN EL",1,2019,2019,1,13,1,NA,NA,0,0,0,-5820,"#92E94F",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,2019,2019,1,1,1,1,1,1,1,1,0,0,0,0
"CAMPBELL M",1,2019,2019,1,20,1,NA,NA,0,0,0,5821,"#43A683",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,2019,2019,1,1,1,1,1,1,1,1,0,0,0,0
"RIETSCHEL M",1,2019,2019,1,17,1,NA,NA,0,0,0,-5822,"#DA654A",0,NA,NA,0,0,0,0,0,0,0,0,2007,2016,10,3,0.3,3,0.3,NA,NA,0,0,0,0,0,3,3,0,3,Inf,0,0
"DARNELL RB",1,2019,2019,1,9,1,NA,NA,0,0,0,5823,"#FD4B3F",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"YUAN FL",1,2019,2019,1,9,1,NA,NA,0,0,0,-5824,"#29015D",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"BONIG H",1,2019,2019,1,9,1,NA,NA,0,0,0,5825,"#965FBB",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,2019,2019,1,1,1,1,1,1,1,1,0,0,0,0
"CHUGH SS",1,2019,2019,1,8,1,NA,NA,0,0,0,-5826,"#064132",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"PARK B",1,2019,2019,1,8,1,NA,NA,0,0,0,5827,"#3AD89D",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"JUHÁSZ J",1,2019,2019,1,2,1,NA,NA,0,0,0,-5828,"#0033B1",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"MAZZOTTA GM",3,2019,2020,2,4.33333333333333,1.5,2005,2005,1,1,1,5829,"#B69621",0,NA,NA,0,0,0,0,1,67,1,4,2007,2019,13,6,0.461538461538462,2,0.307692307692308,2019,2019,1,1,1,0.666666666666667,0.333333333333333,7,5,1,4,4,0,0
"RÄIKKÖNEN K",1,2019,2019,1,7,1,NA,NA,0,0,0,-5830,"#2205BF",0,NA,NA,0,0,0,0,0,0,0,0,2015,2015,1,1,1,1,1,NA,NA,0,0,0,0,0,1,1,0,1,Inf,0,0
"LE W",1,2019,2019,1,8,1,NA,NA,0,0,0,5831,"#2F739E",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,2019,2019,1,1,1,1,1,1,1,1,0,0,0,0
"VENTURA DF",1,2019,2019,1,4,1,NA,NA,0,0,0,-5832,"#2D5EB1",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"WASSERBERG G",1,2019,2019,1,9,1,NA,NA,0,0,0,5833,"#95CBBB",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"VERDIN E",1,2019,2019,1,6,1,NA,NA,0,0,0,-5834,"#925FA6",0,NA,NA,0,0,0,0,0,0,0,0,2017,2017,1,1,1,1,1,2019,2019,1,1,1,1,1,2,2,1,1,1,0,0
"RHEE SG",1,2019,2019,1,1,1,NA,NA,0,0,0,5835,"#A7A272",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"HOTTA CT",2,2019,2020,2,7,1,2007,2013,7,3,0.428571428571429,-5836,"#2B651B",0,NA,NA,0,0,0,0,1,280,1,2,2006,2018,13,6,0.461538461538462,3,0.461538461538462,2020,2020,1,1,1,1,0.5,7,4,1,3,3,0,0
"BUXTON OM",1,2019,2019,1,11,1,1997,2003,7,2,0.285714285714286,5837,"#266EA5",0,2019,2019,1,1,1,0,1,23,1,3,2018,2019,2,2,1,2,1,2019,2019,1,1,1,1,1,3,6,4,2,0.5,0,0
"LV J",1,2019,2019,1,5,1,NA,NA,0,0,0,-5838,"#E84E36",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"CHEESEMAN J",2,2019,2020,2,4,1,NA,NA,0,0,0,5839,"#53DE8E",0,NA,NA,0,0,0,0,0,0,0,0,2017,2017,1,1,1,0.5,1,2020,2020,1,1,1,1,0.5,2,2,1,1,1,0,0
"KJÆR M",1,2019,2019,1,6,1,NA,NA,0,0,0,-5840,"#C8D603",0,NA,NA,0,0,0,0,0,0,0,0,2014,2014,1,1,1,1,1,NA,NA,0,0,0,0,0,1,1,0,1,Inf,0,0
"MAUVOISIN D",1,2019,2019,1,1,1,2014,2020,7,4,0.571428571428571,5841,"#2524C7",0,NA,NA,0,0,0,0,1,310,1,2,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"BRUNS DR",1,2019,2019,1,4,1,2020,2020,1,1,1,-5842,"#806642",0,2019,2019,1,1,1,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"JEONG MJ",1,2019,2019,1,9,1,NA,NA,0,0,0,5843,"#BB30C5",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,2019,2019,1,1,1,1,1,1,1,1,0,0,0,0
"ÇAKATAY U",1,2019,2019,1,3,1,NA,NA,0,0,0,-5844,"#BDE14B",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"BOYETT MR",3,2019,2021,3,14.3333333333333,1,NA,NA,0,0,0,5845,"#07764F",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,2021,2021,1,2,2,2,0.666666666666667,2,2,2,0,0,0,0
"SUGIHARA N",1,2019,2019,1,4,1,NA,NA,0,0,0,-5846,"#507C7E",0,NA,NA,0,0,0,0,0,0,0,0,2017,2017,1,1,1,1,1,2019,2019,1,1,1,1,1,2,2,1,1,1,0,0
"BOSCHETTO P",1,2019,2019,1,9,1,NA,NA,0,0,0,5847,"#610B72",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"BAO Z",1,2019,2019,1,7,1,NA,NA,0,0,0,-5848,"#1AE6B2",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,2019,2019,1,1,1,1,1,1,1,1,0,0,0,0
"MAZZOCCA A",1,2019,2019,1,4,1,NA,NA,0,0,0,5849,"#E17E91",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"SANTA-MARIA I",1,2019,2019,1,7,1,NA,NA,0,0,0,-5850,"#825EDB",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"SON GH",1,2019,2019,1,5,1,NA,NA,0,0,0,5851,"#DE63B4",0,NA,NA,0,0,0,0,0,0,0,0,2013,2020,8,4,0.5,4,0.5,2019,2019,1,1,1,1,1,5,6,2,4,2,0,0
"VAN DE ZANDE L",1,2019,2019,1,3,1,NA,NA,0,0,0,-5852,"#AB1581",0,NA,NA,0,0,0,0,0,0,0,0,2014,2019,6,2,0.333333333333333,2,0.333333333333333,2019,2019,1,1,1,1,1,3,3,1,2,2,0,0
"VEIGA-FERNANDES H",1,2019,2019,1,11,1,NA,NA,0,0,0,5853,"#E0C2FE",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,2019,2019,1,1,1,1,1,1,1,1,0,0,0,0
"VAN DER WATT PJ",1,2019,2019,1,4,1,2020,2020,1,1,1,-5854,"#85E9BB",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,2019,2019,1,1,1,1,1,1,2,2,0,0,0,0
"TANG Y",1,2019,2019,1,6,1,NA,NA,0,0,0,5855,"#0031D2",0,NA,NA,0,0,0,0,0,0,0,0,2011,2018,8,5,0.625,5,0.625,2019,2019,1,1,1,1,1,6,4,1,3,3,0,0
"FACELLA P",2,2019,2021,3,6.5,0.666666666666667,2006,2008,3,2,0.666666666666667,-5856,"#BFAAF9",0,NA,NA,0,0,0,0,1,324,1,2,NA,NA,0,0,0,0,0,2019,2019,1,1,1,1.5,0.5,1,3,3,0,0,0,0
"MORELL M",1,2019,2019,1,6,1,NA,NA,0,0,0,5857,"#D5D05B",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"FULTON EC",1,2019,2019,1,3,1,NA,NA,0,0,0,-5858,"#64EDEC",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"KÜHNEN P",1,2019,2019,1,13,1,NA,NA,0,0,0,5859,"#A0CF99",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,2019,2019,1,1,1,1,1,1,3,3,0,0,0,0
"REŽEN T",1,2019,2019,1,5,1,NA,NA,0,0,0,-5860,"#5C46B7",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,2019,2019,1,1,1,1,1,1,1,1,0,0,0,0
"ACAR TEK N",1,2019,2019,1,2,1,NA,NA,0,0,0,5861,"#9A9713",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
"PITCHFORD JW",2,2019,2021,3,3.5,0.666666666666667,NA,NA,0,0,0,-5862,"#258F82",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,2019,2021,3,2,0.666666666666667,1,1,2,1,1,0,0,0,0
"GUPTA BBP",1,2019,2019,1,3,1,NA,NA,0,0,0,5863,"#40FFB1",0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0
